epoch,loss,val_loss
0,0.003342307645903804,0.0008342270059976727
1,0.002276192423621602,0.000816826756647788
2,0.0007527730322808252,0.0004346817314508371
3,0.0007958249124354113,0.00031349911393481304
4,0.0003579944846807911,0.00027259605929721146
5,0.0003224851996116019,0.00023598787533119322
6,0.000299476179265937,0.00021936654327728319
7,0.00029610603397831536,0.0002090944099763874
8,0.0002750143721327888,0.00023554078372253572
9,0.0002587551468956196,0.00020882418626861181
10,0.000274161133410385,0.000196631187692401
11,0.0005570795472145808,0.00024274502745829523
12,0.0002586947966219982,0.000199272798380116
13,0.0002374698019750589,0.0001740073223860236
14,0.00023359451751244268,0.00019949291209341027
15,0.0002321803368776555,0.00020582510915992315
16,0.0002164287779092335,0.0001925099781656172
17,0.00022767430477713412,0.00019043725703668315
18,0.00020876663476319037,0.00017648818414891138
19,0.00019941601385653485,0.00017926742855634074
20,0.00020050849393712646,0.00015069463189283853
21,0.00018344882680359096,0.00014502309835952475
22,0.0002995701844658219,0.00034609354973072184
23,0.00023272471965136556,0.0001800251444481546
24,0.00017835026327984766,0.00014924368033534846
25,0.00017472295707946238,0.00015777424327097832
26,0.00017008562169927433,0.00014188281958195148
27,0.00019421262735202867,0.00017352122636511922
28,0.00016511498602242149,0.00017117695577908306
29,0.00016053038008725833,0.00013647742948814993
30,0.00016347309998183908,0.00016106222576927395
31,0.00015774855195371042,0.0001370995852179476
32,0.00018273241313840243,0.00013905543466971723
33,0.0001511549481180956,0.00014230606294731842
34,0.0001493431412607857,0.0001470787049154751
35,0.00016409501986031658,0.00014596011336543598
36,0.00014003548834933037,0.0002061122505343519
37,0.00014289153703681096,0.0001410465554552502
38,0.00015398963344147166,0.0001247380565124331
39,0.00015624193777292585,0.00012744790236756672
