epoch,loss,val_loss
0,0.003016309399001706,0.0002946410292992368
1,0.0002834130980396555,0.0002267935075913556
2,0.00021775982829773245,0.0002389259587333072
3,0.00019367190615694513,0.00016371608289773577
4,0.00016427500520813768,0.00015401086623605806
5,0.0001584219883719423,0.0001372210703935707
6,0.00013160202023096518,0.000143391860902193
7,0.00013493417802614015,0.00012781582320749293
8,0.00012073832028269455,0.00012111560326302425
9,0.0001118137310625351,0.00011466893045871985
10,0.00010455242158184711,0.00011571580264426302
11,0.00011046400307130735,0.00011402481395343784
12,9.621375980275153e-05,0.00011081340602540877
13,9.411059931278879e-05,0.0001105252873210702
14,0.0007398007579969749,0.00029481726590311155
15,0.0002635631774959118,0.0001941936100454768
16,0.00019962508301024832,0.00016665558735257945
17,0.00018279604215610466,0.0001607193042204017
18,0.00015687919071281394,0.000146170178198372
19,0.00014256702462293544,0.0001484254331124248
20,0.00013546098138061193,0.0001385786451137392
21,0.0001290593655884832,0.0001420162745664129
22,0.00012772405377824004,0.00014044045334158
23,0.00013108670508041415,0.00013899260066100395
24,0.0001227059553676899,0.00013657789302815216
25,0.00011690538272448285,0.00013711849392857402
26,0.00011613251369673325,0.00013234703588241246
27,0.0001140338138392163,0.00012762336209998465
28,0.00010946888546484467,0.00012320933177543337
29,0.00010884167047685157,0.0001204437555919867
30,0.00010520262630648333,0.00011763265974586829
31,0.0001022586944161268,0.00012595449085638392
32,0.00011094187714755615,0.0001203671210561879
33,0.00010813343494097855,0.0001278792113880627
34,0.00010109025954769659,0.0001212682940182276
35,9.650967858133612e-05,0.0001158172216382809
36,0.00010488663893142827,0.00011765477251028642
37,9.126306867042801e-05,0.00010431979545101058
38,8.736062127041053e-05,0.00010838968570751603
39,7.76972238656589e-05,9.786118059710134e-05
40,7.148005074511808e-05,9.292138770979363e-05
41,6.589243529843174e-05,9.035115474398481e-05
42,6.560871191862228e-05,8.374536543851718e-05
43,6.145236745302602e-05,9.07597348166746e-05
44,6.437570193846678e-05,8.652369315823307e-05
45,6.023293886316643e-05,8.976877576642436e-05
