epoch,loss,val_loss
0,0.008679444033548171,0.000998334027105011
1,0.0005828415039637737,0.0005795585867366754
2,0.0005086674985971607,0.0006750599161256105
3,0.0013384677953707006,0.0015325076546519995
4,0.0006311161133484786,0.0005672762340866029
5,0.0004823082446568276,0.0005528993127634749
6,0.0004636443788105429,0.0005314401441486552
7,0.00045331481544116253,0.0005248536236584187
8,0.00044648447736359107,0.0005531820823671297
9,0.000438288860158505,0.0005045436002663337
10,0.00043727407670491534,0.0005308883535326458
11,0.00042942254856762735,0.0005140832220204175
12,0.0004230433267617502,0.0005010764051345177
13,0.0004213097765449643,0.0004804633988766
14,0.0004091122904481318,0.000493331854196731
15,0.00040961317201185135,0.000522759978484828
16,0.0004033176815498556,0.000459004447737243
17,0.0003974148987316735,0.0004570091075845994
18,0.0004028755075555166,0.0004692636953666806
19,0.0003969508779219127,0.00046747211762703954
20,0.0003843590567502643,0.00044671943879220634
21,0.0003688736998873506,0.00044654447517823427
22,0.00037660823313515345,0.00046665292182005943
23,0.00036944227507899934,0.0004516023227130063
24,0.00035994663706113555,0.00041697014044038953
25,0.00033762432965510206,0.00042091619410784917
26,0.0003346541807645579,0.00040968034770339726
27,0.00032231958702423386,0.00037984426079783586
28,0.0003052550067689575,0.0003850307984626852
29,0.00029274256510312816,0.00035803070459514857
30,0.0002905045198060869,0.00039472305392846465
31,0.0002890568410858295,0.00036810284783132374
32,0.0002811721243578459,0.0003574241343419999
33,0.00027201985414711965,0.0003546664797759149
34,0.00026446417165249745,0.0003439194297825452
35,0.0002614927556790243,0.0003402163061895408
36,0.00025355904359332333,0.0003237912205280736
37,0.00024989474808660754,0.00032853640122921206
38,0.00023217121263863598,0.000323337033361895
39,0.00023463383162191444,0.0003161486464668997
40,0.00023033280106981942,0.00031300578499212863
41,0.00019866271219958937,0.00027213396668666976
42,0.00020442082232279815,0.00033545990179991347
43,0.0001884402287220743,0.0002658047884586267
44,0.0001753767400855552,0.0002721554705989547
45,0.00017095835025021848,0.0002555613894306589
46,0.0001705668168895123,0.0002554684003465809
47,0.00016501009031344438,0.0002490520242077764
48,0.0001599421164365626,0.00027204783894121644
49,0.00015682516732340446,0.00025902800603653305
50,0.0001481853400475992,0.00023674258499522695
51,0.00014242101631931165,0.00023915487480117008
52,0.00014293525770160063,0.0002468734580266755
53,0.00013763623346990086,0.00022632397729321384
54,0.00013524690596035537,0.0002461757852404844
55,0.0001261953952178311,0.000218192146383808
56,0.0001277687619974664,0.00022163752486230805
57,0.00012638012623060132,0.0002450939328642562
58,0.00012785264751638068,0.00022544950128067286
59,0.0001231422808093063,0.00021381968846835662
60,0.00011700673875848537,0.00021995305292948615
61,0.00011455119040655173,0.00021726723722240423
62,0.00010994832860762535,0.00022186962420819327
63,0.00010802025594628127,0.0002142666701518465
64,0.00010667019893750469,0.00020276021223398857
65,0.00011190594146871169,0.00021564136769447941
66,0.00011171467884133594,0.0002138597371027572
67,0.0001107271773435059,0.00022809186610393226
68,0.00011455909614220406,0.00023437566891661846
69,0.00011224748627212429,0.0002039516198070487
70,0.00010214053098275929,0.00020735138652380557
71,9.730281748614225e-05,0.0001974995341821341
72,9.400583973007903e-05,0.00019593849553493784
73,8.945300628667986e-05,0.0001878163800400216
74,8.808062651449542e-05,0.00021372593150881586
75,8.856715383695576e-05,0.00019174405994417613
76,9.40719867779488e-05,0.00020397266985673924
77,9.363419046386643e-05,0.0001971818415564485
78,9.162732993868774e-05,0.0001972678604477551
79,9.821109446859518e-05,0.00021156914378516375
80,9.527751021307958e-05,0.0001894799753470579
81,8.345829324941311e-05,0.00018168918371084145
82,8.278473282628292e-05,0.00020136361268232578
83,7.955168571086312e-05,0.0001868695164215751
84,7.593837892335583e-05,0.0001873586903209798
85,7.263317775141331e-05,0.00017551165357872377
86,6.993241474666665e-05,0.00017540282740956172
87,6.95245661800386e-05,0.00016944057222863194
88,7.040800362339159e-05,0.00017749706738686655
89,7.497302871782048e-05,0.0001802225770719815
90,7.645081884753569e-05,0.0002101965732406825
91,8.11442711328082e-05,0.00018546323998598383
92,7.894168338052936e-05,0.0001899211054784246
93,8.261716788308996e-05,0.0001787739383697044
94,7.684199438480046e-05,0.00017217084605654237
95,7.19197558847272e-05,0.00018163900487998036
96,6.97329694895447e-05,0.000173804709140677
97,6.361862340091993e-05,0.00017585966254700906
98,6.4456575979295e-05,0.00017749106070841662
99,6.275216868555711e-05,0.0001676514041988412
100,6.075916445328842e-05,0.00019378496351127978
101,6.277200794823424e-05,0.0001850563276268076
102,6.670790215703791e-05,0.0001802839540730929
103,6.173713687719007e-05,0.00018555729865038303
104,5.899162287560416e-05,0.0001786909389164066
105,6.574623592251586e-05,0.00018691894453077112
106,6.576020342467457e-05,0.00017768580280244352
107,5.8044686378205624e-05,0.00017209915402636398
108,4.8970832659537776e-05,0.00017797938901057932
109,4.602624409832562e-05,0.00018066950733482373
110,4.4169330835600326e-05,0.00016865573374234372
111,4.257060430157661e-05,0.00016273236272390933
112,4.1448483663206674e-05,0.0001715303102391772
113,4.2997915670639486e-05,0.00017764871243562084
114,4.480961201650267e-05,0.000167911487146921
115,6.211968411662383e-05,0.00018418809195572977
116,5.468822782545587e-05,0.00017411439452262128
117,5.305828665706062e-05,0.00016532488564844242
118,4.169675213265221e-05,0.00016227174387313425
119,4.2037002725104184e-05,0.00015965755545621505
120,3.856981606986665e-05,0.00016674646121828118
121,3.899704878331877e-05,0.0001616940359788714
122,3.9437852302430186e-05,0.00016442838458751794
123,3.727010137262023e-05,0.00017009443410643144
124,3.559985998435877e-05,0.00016800322560884523
125,3.4099956165250506e-05,0.00016455449900386156
126,3.3858790159464314e-05,0.0001682716462222743
127,3.6997784436293996e-05,0.00016135117101948707
128,3.4065715814496544e-05,0.0001662951630714815
129,8.02856586531185e-05,0.00019582605657924432
130,5.147012533880429e-05,0.00017818977206479758
131,3.664245858497703e-05,0.00015707056707469746
132,3.369648464380087e-05,0.00015577244863670785
133,3.637462878973095e-05,0.00015704347306163982
134,3.204458199308709e-05,0.00015313323169539216
135,2.865912580906799e-05,0.00015337837864353788
136,2.808270348145141e-05,0.00015274781184707536
137,2.589892411880759e-05,0.0001469856100389734
138,2.4751137547794095e-05,0.00014109442257613408
139,2.3869672900375385e-05,0.0001438142934057396
140,2.254194840071281e-05,0.00014106302289583256
141,2.177822133536869e-05,0.0001422441925140447
142,2.1953973545946768e-05,0.00014529447908134897
143,2.38859509032597e-05,0.00015820179452130106
144,3.3227504069333825e-05,0.00019399026133032747
145,4.4511124636708954e-05,0.00019836360974732087
146,4.0702565542985744e-05,0.00016019501000555465
147,3.972387576297855e-05,0.0001723409569269279
148,3.500574375093806e-05,0.00018040688818728086
149,3.796295697674364e-05,0.00016457817490008893
150,3.072427661804952e-05,0.0001724241300558788
