epoch,loss,val_loss
0,0.007323310197409291,0.0014723265025764704
1,0.0004729989826767545,0.000830779258266557
2,0.00032279132177603155,0.0006057955891941674
3,0.0002642212822953799,0.000567244188580662
4,0.0002468782417493238,0.0004890476954402402
5,0.00023189051579061798,0.00045254380099941043
6,0.00020162749146477617,0.00040387193548958747
7,0.0001938732741485904,0.0003701929141068831
8,0.0001808304443078794,0.00035174754965119063
9,0.0001703742490039515,0.00031117442297399974
10,0.00017453736642954906,0.00033941596019431016
11,0.0001607742433171897,0.0003212621465383563
12,0.00015589798480787381,0.00031240728056873194
13,0.00014933744541692783,0.000292369882564526
14,0.0001414626636092023,0.0002738019444805104
15,0.00013778372903257622,0.00025531768962100616
16,0.00013942547501097452,0.0002688152475748211
17,0.00013488140422756762,0.0003046408269088715
18,0.00012996975927088552,0.0003152881684654858
19,0.00013476414785835569,0.0002941601214814
20,0.00012466735795207005,0.00024298856579116546
21,0.0001216963309992746,0.0003183980733330827
22,0.00012123486637925641,0.00026174396153073756
23,0.00011137516580596451,0.00023397247670800425
24,0.00011980453554127147,0.0002390865355700953
25,0.00011121039673180976,0.00023605361409136094
26,0.00010980686893005974,0.0002617897339834599
27,0.00010708108238210618,0.00026950818862242156
28,0.00010675007816753978,0.0003140240300039295
29,0.0001072876063893812,0.0002241825442732079
30,0.0001051287704442451,0.00024294986357272137
31,9.564650817678896e-05,0.00026291848460095936
32,0.00010183907688221145,0.00025521122259960973
33,9.540280069782527e-05,0.0002551533106772695
34,9.304495635880248e-05,0.0002164216039906023
35,9.013738794049553e-05,0.00023824964677332901
36,8.760540905658954e-05,0.00021053089739580172
37,8.999860433348282e-05,0.00023988691117847338
38,8.996237082508993e-05,0.0002132822399638826
39,8.564422094830912e-05,0.00026209769270499236
