epoch,loss,val_loss
0,0.01568748796824366,0.0032743837040954548
1,0.002397895775890599,0.00327435580570838
2,0.0023350915041131276,0.003104434408857648
3,0.0023162011771152417,0.003040045573493108
4,0.0022867731004953384,0.00325539113473138
5,0.002240733692112068,0.0032557531473859963
6,0.002223331201821566,0.0034007564559234813
7,0.002197807723811517,0.003158244553820363
8,0.0021501502542135616,0.0030417122234122395
9,0.0021747641242109237,0.0012329582865017333
10,0.0007940989930648357,0.0007657247707029813
11,0.0006796168927879383,0.0007031198605044006
12,0.0006476505989364038,0.0006222508304633127
13,0.0005608386872336268,0.0005749831863723722
14,0.0005445616199479748,0.0005334839638433846
15,0.00052888298407197,0.0005588594145512006
16,0.0005128290814658006,0.0005300871479058904
17,0.0004904124489985407,0.0005507528675941457
18,0.0004715183049362774,0.0005075581274436915
19,0.0004673970085180675,0.0005274014498005057
20,0.00042781991437853623,0.0004440419803278319
21,0.00043914546588590987,0.00042721134119579946
22,0.00040350141158948343,0.0005700391974028319
23,0.00039910581544972957,0.0005024321821146631
24,0.0003902843165754651,0.00040362322266589796
25,0.0003840180899715051,0.00039729808905652813
26,0.00039406169050683576,0.00040368322243459814
27,0.000380191898245054,0.000405349865472036
28,0.0003790514025604352,0.000387356768814122
29,0.0003660944525230055,0.00043354336388255445
30,0.000368706951655137,0.00040745592301624274
31,0.00037247510665717223,0.000392987770834144
32,0.0003721517522353679,0.0004160255047474332
33,0.0003392582976569732,0.000389756191679015
34,0.00034970214396404725,0.0003774165687107669
35,0.00034214426026058696,0.00040534125009306196
36,0.00034300068839608383,0.00037996848647166135
37,0.00032522238208912316,0.00035652746594100365
38,0.00032879362794725845,0.00036234261929413093
39,0.00032592682730561744,0.00036476522206966514
40,0.00031712416054991387,0.0003607631329816349
41,0.0003257151405947904,0.00033268789952739
42,0.00031571886832049736,0.00033648760154616233
43,0.0003106004822378357,0.00033430984227119813
44,0.0003091810814415415,0.0003488954448248971
45,0.00031291498822004846,0.00041128505391798217
46,0.00030180150429562976,0.00035323633626275445
47,0.00030498415018276624,0.0003299200733515131
48,0.0002991300706829255,0.00041662868012827845
49,0.0002938495112660651,0.000378052965755657
50,0.00029624763779186953,0.0003202186809655444
51,0.0002952955053964009,0.0003784286738413482
52,0.00028800439555197953,0.0003319132264922579
53,0.0002987467939965427,0.0005141065069307972
54,0.0002966595624457113,0.0003183720442850666
55,0.0002762001145553465,0.0003150160768280939
56,0.00027979579036279274,0.0004049684866555173
57,0.00028238634346053007,0.0003067173038020368
58,0.0002730768341765118,0.0003413221246294512
59,0.00027552152741312357,0.0003064058689094318
60,0.0002669911808334291,0.00030290050421476715
61,0.00026696084736613554,0.0002968473877646534
62,0.00026323632434165724,0.00030098248827540696
63,0.0002615763511857949,0.0003003666819755121
64,0.00026064431896278016,0.000319747134396265
65,0.0002577408629197938,0.0003240171852469986
66,0.00026464019659518573,0.00030702369570332976
67,0.00025152223834690326,0.00029136370625197796
68,0.0002523517426258574,0.0002993865575818597
69,0.0002596540357141445,0.0002849064113241345
70,0.00024863554572220894,0.00028485155400872835
71,0.0002497805818954172,0.0002824055071658652
72,0.00024661409096249067,0.00032389480819188177
73,0.0002426360831789983,0.00028885702949947464
74,0.0002458120353791552,0.00027650940201011273
75,0.00024837047860880074,0.00027599087221693625
76,0.0002419975434895605,0.0003019323923912936
77,0.00024182077235309406,0.000295930912552156
78,0.0002385094595956616,0.00028593083755417125
79,0.00023466858731505152,0.0003018763340410909
80,0.0002449706088130673,0.00031351917406820506
81,0.00023719183314824477,0.0002848579409016695
82,0.00023091478719531247,0.00029239560256074434
83,0.00023573845498807108,0.0003134955470266711
84,0.00022876012682293852,0.0002826920174592143
85,0.00020831675676163285,0.0001864657650791737
86,0.00014401866035768763,0.00018689159119746583
87,0.00013844404811000761,0.0001820052112173117
88,0.00014894114710235347,0.00018473063924122175
89,0.00013819179027147282,0.00018597962944427152
90,0.0001350514132354874,0.00020191612193364367
91,0.00013610716448359501,0.00018867433805255508
92,0.00013423634605715053,0.00020033475071801963
93,0.00013864841777831317,0.00019603881659789076
94,0.00013106292613277522,0.0001784532113440032
95,0.00014104535225972843,0.00018483775961680195
96,0.00012870802442193962,0.00018470357368247735
97,0.00013007527915760874,0.00018982213402205384
98,0.00013384435321010338,0.00017602953789159288
99,0.00012938913442970564,0.00022901660548964645
100,0.00012498979286950393,0.0001886996153565445
101,0.000129104993538931,0.00017610113055467047
102,0.00012588986316889835,0.00017204095688768951
103,0.00013234223986122135,0.00018478018673838764
104,0.0001265156871037713,0.00016390369956515238
105,0.00012475863094247566,0.00017176196946856552
106,0.00012314624104571217,0.00023692692184116546
107,0.00012496349037974141,0.00018127391020135995
108,0.00012169484223704785,0.0001724218726414772
109,0.00011773152907456582,0.00017347495913737238
110,0.00011768075264020202,0.00018655779169573624
111,0.00011877121995591248,0.00016471665499750822
112,0.00011965242185397074,0.00016009873023693647
113,0.00011465909352409654,0.0001652891508012831
114,0.000117789397239297,0.00015600933302669864
115,0.00011587594660037819,0.00016181007179381725
116,0.00011388891400808159,0.00016376126267697222
117,0.00011383158295454147,0.00019849318706458021
118,0.00011066313187863367,0.00016035179540832076
119,0.00011263498430101512,0.00016599429767074757
120,0.00010853268303132305,0.00015380542892420762
121,0.00011325546996279931,0.00015345177290404302
122,0.00010808568685509575,0.00015357827282857077
123,0.00010933974558914391,0.00015848718109105374
124,0.00010777543813067798,0.00020862521736032737
125,0.00011021059704944491,0.0001551150232663876
126,0.00010843808491093417,0.0001582607687201484
127,0.00010376888865721413,0.0001461492076146547
128,0.00010840453372414534,0.0001620478145153092
129,0.00011037329425259182,0.00014782655776135413
130,0.00010480422725474151,0.00015693696206716564
131,0.00010913398834721496,0.00015279905185398181
132,0.00010209776829772939,0.00014596943628258563
133,0.00010759099789235431,0.000169861277190021
134,0.00010086414598238964,0.00016110045046131515
135,0.00010500218627081874,0.00015488972940371518
136,0.00010186580800412533,0.00014539347366421837
